anime_id,name,genre,type,episodes,rating,members,image_url
6045,Kimi ni Todoke,"Romance, School, Shoujo, Slice of Life",TV,25,8.19,309339,https://cdn.myanimelist.net/images/anime/1502/124384.jpg
16001,Kokoro Connect: Michi Random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4,8.19,106989,https://cdn.myanimelist.net/images/anime/10/45526.jpg
6211,Tokyo Magnitude 8.0,Drama,TV,11,8.19,121349,https://cdn.myanimelist.net/images/anime/10/13776.jpg
232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,70,8.18,181249,https://cdn.myanimelist.net/images/anime/8/60781.jpg
4789,ef: A Tale of Melodies.,"Drama, Mystery, Romance, Supernatural",TV,12,8.18,103657,https://cdn.myanimelist.net/images/anime/1675/131993.jpg
16918,Gin no Saji,"Comedy, School, Shounen, Slice of Life",TV,11,8.18,116261,https://cdn.myanimelist.net/images/anime/6/49237.jpg
16,Hachimitsu to Clover,"Comedy, Drama, Josei, Romance",TV,24,8.18,130646,https://cdn.myanimelist.net/images/anime/1301/133577.jpg
1486,Kodomo no Omocha (TV),"Comedy, Drama, Romance, Shoujo",TV,102,8.18,27893,https://cdn.myanimelist.net/images/anime/5/7016.jpg
24997,Love Live! The School Idol Movie,"Music, School, Slice of Life",Movie,1,8.18,38118,https://cdn.myanimelist.net/images/anime/6/75700.jpg
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"Fantasy, Magic",OVA,3,8.18,43372,https://cdn.myanimelist.net/images/anime/4/80587.jpg
8063,Sekaiichi Hatsukoi OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.18,35225,https://cdn.myanimelist.net/images/anime/11/35863.jpg
25879,Working!!!,"Comedy, Romance, Slice of Life",TV,13,8.18,80763,https://cdn.myanimelist.net/images/anime/7/73886.jpg
889,Black Lagoon,"Action, Seinen",TV,12,8.17,332562,https://cdn.myanimelist.net/images/anime/8/75529.jpg
21419,Detective Conan Movie 18: The Sniper from Another Dimension,"Action, Mystery, Police, Shounen",Movie,1,8.17,12151,https://cdn.myanimelist.net/images/anime/11/60289.jpg
2952,Final Fantasy VII: Advent Children Complete,"Action, Fantasy, Super Power",OVA,1,8.17,77111,https://cdn.myanimelist.net/images/anime/1065/94641.jpg
934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,8.17,359494,https://cdn.myanimelist.net/images/anime/12/19634.jpg
12189,Hyouka,"Mystery, School, Slice of Life",TV,22,8.17,372246,https://cdn.myanimelist.net/images/anime/13/50521.jpg
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"Adventure, Drama, Music, Sci-Fi",Music,1,8.17,31464,https://cdn.myanimelist.net/images/anime/5/82786.jpg
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",TV,24,8.17,163171,https://cdn.myanimelist.net/images/anime/1362/128746.jpg
9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",TV,12,8.17,171866,https://cdn.myanimelist.net/images/anime/1311/121574.jpg
20507,Noragami,"Action, Adventure, Shounen, Supernatural",TV,12,8.17,515378,https://cdn.myanimelist.net/images/anime/1886/128266.jpg
31149,Persona 3 the Movie 4: Winter of Rebirth,"Action, Fantasy, Seinen, Supernatural",Movie,1,8.17,13359,https://cdn.myanimelist.net/images/anime/9/77828.jpg
4918,xxxHOLiC Shunmuki,"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,2,8.17,40401,https://cdn.myanimelist.net/images/anime/12/25079.jpg
14075,Zetsuen no Tempest,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",TV,24,8.17,259900,https://cdn.myanimelist.net/images/anime/7/42453.jpg
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,"Comedy, Shounen, Slice of Life",Special,1,8.16,11961,https://cdn.myanimelist.net/images/anime/11/15053.jpg
781,Detective Conan Movie 03: The Last Wizard of the Century,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,26799,https://cdn.myanimelist.net/images/anime/1831/94317.jpg
1363,Detective Conan Movie 04: Captured in Her Eyes,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,25461,https://cdn.myanimelist.net/images/anime/1196/94319.jpg
223,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,8.16,316102,https://cdn.myanimelist.net/images/anime/1575/93498.jpg
2004,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",TV,25,8.16,6321,https://cdn.myanimelist.net/images/anime/2/87319.jpg
25649,Junjou Romantica 3,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.16,39866,https://cdn.myanimelist.net/images/anime/2/74170.jpg
153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",TV,45,8.16,66646,https://cdn.myanimelist.net/images/anime/6/50859.jpg
5029,Major Movie: Yuujou no Winning Shot,"Action, Shounen, Sports",Movie,1,8.16,9943,https://cdn.myanimelist.net/images/anime/10/75221.jpg
302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",TV,26,8.16,15557,https://cdn.myanimelist.net/images/anime/6/17529.jpg
8740,One Piece Film: Strong World Episode 0,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,8.16,33862,https://cdn.myanimelist.net/images/anime/1172/109469.jpg
5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",TV,26,8.16,159105,https://cdn.myanimelist.net/images/anime/8/22470.jpg
21647,Tamako Love Story,"Comedy, Romance, Slice of Life",Movie,1,8.16,72708,https://cdn.myanimelist.net/images/anime/1417/91333.jpg
16049,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",TV,24,8.16,137105,https://cdn.myanimelist.net/images/anime/7/75610.jpg
1065,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",TV,101,8.16,12833,https://cdn.myanimelist.net/images/anime/3/53087.jpg
18179,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports",TV,38,8.16,91138,https://cdn.myanimelist.net/images/anime/12/67799.jpg
47,Akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1,8.15,215897,https://cdn.myanimelist.net/images/anime/1408/114012.jpg
4901,Black Lagoon: Roberta&#039;s Blood Trail,"Action, Seinen",OVA,5,8.15,108099,https://cdn.myanimelist.net/images/anime/8/75529.jpg
23199,Durarara!!x2 Shou,"Action, Mystery, Supernatural",TV,12,8.15,189407,https://cdn.myanimelist.net/images/anime/12/67743.jpg
32122,Gintama: Jump Festa 2015 Special,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1,8.15,7923,https://cdn.myanimelist.net/images/anime/3/72078.jpg
30415,High☆Speed!: Free! Starting Days,"School, Slice of Life, Sports",Movie,1,8.15,24310,https://cdn.myanimelist.net/images/anime/8/76967.jpg
851,Kyou kara Ore wa!!,"Comedy, Shounen",OVA,10,8.15,7954,https://cdn.myanimelist.net/images/manga/2/266260.jpg
10049,Nurarihyon no Mago: Sennen Makyou,"Action, Demons, Shounen, Supernatural",TV,24,8.15,75612,https://cdn.myanimelist.net/images/anime/5/77300.jpg
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1,8.15,163308,https://cdn.myanimelist.net/images/anime/1929/93629.jpg
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",OVA,7,8.15,21020,https://cdn.myanimelist.net/images/anime/1142/133867.jpg
846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",TV,26,8.15,93095,https://cdn.myanimelist.net/images/anime/5/75490.jpg
9926,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.15,94820,https://cdn.myanimelist.net/images/anime/6/29763.jpg
31173,Akagami no Shirayuki-hime 2nd Season,"Drama, Fantasy, Romance, Shoujo",TV,12,8.14,80862,https://cdn.myanimelist.net/images/anime/12/77834.jpg
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life",Special,1,8.14,160423,https://cdn.myanimelist.net/images/anime/12/19620.jpg
589,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",TV,21,8.14,10575,https://cdn.myanimelist.net/images/manga/2/264859.jpg
15059,Initial D Fifth Stage,"Action, Cars, Drama, Seinen, Sports",TV,14,8.14,26711,https://cdn.myanimelist.net/images/anime/1563/119898.jpg
7791,K-On!!,"Comedy, Music, School, Slice of Life",TV,26,8.14,246276,https://cdn.myanimelist.net/images/anime/12/76121.jpg
17265,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,8.14,387100,https://cdn.myanimelist.net/images/anime/5/68097.jpg
20815,Sekaiichi Hatsukoi: Valentine-hen,"Comedy, Romance, Shounen Ai",Movie,1,8.14,13454,https://cdn.myanimelist.net/images/anime/5/55723.jpg
535,Slayers Next,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26,8.14,39832,https://cdn.myanimelist.net/images/anime/1165/92536.jpg
2563,Aria The OVA: Arietta,"Fantasy, Sci-Fi, Shounen, Slice of Life",OVA,1,8.13,20629,https://cdn.myanimelist.net/images/anime/11/77622.jpg
9963,Detective Conan Movie 15: Quarter of Silence,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.13,17165,https://cdn.myanimelist.net/images/anime/9/32035.jpg
32551,Digimon Adventure tri. 3: Kokuhaku,"Action, Adventure, Comedy, Drama",Movie,1,8.13,20989,https://cdn.myanimelist.net/images/anime/4/82612.jpg
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.13,29331,https://cdn.myanimelist.net/images/anime/1897/139500.jpg
2762,Igano Kabamaru,"Adventure, Comedy, Romance, Shounen",TV,24,8.13,5063,https://cdn.myanimelist.net/images/anime/9/62909.jpg
14713,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,8.13,189641,https://cdn.myanimelist.net/images/anime/8/69187.jpg
14807,Kara no Kyoukai: Mirai Fukuin,"Drama, Mystery, Seinen, Supernatural",Movie,1,8.13,41168,https://cdn.myanimelist.net/images/manga/3/14029.jpg
81,Mobile Suit Gundam: The 08th MS Team,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",OVA,12,8.13,34177,https://cdn.myanimelist.net/images/anime/9/75618.jpg
9204,Omae Umasou da na,"Action, Adventure, Fantasy, Kids",Movie,1,8.13,6645,https://cdn.myanimelist.net/images/anime/11/27167.jpg
31098,Ushio to Tora (TV) 2nd Season,"Comedy, Demons, Shounen, Supernatural",TV,13,8.13,43916,https://cdn.myanimelist.net/images/anime/1092/117404.jpg
1023,Wolf&#039;s Rain OVA,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",OVA,4,8.13,37679,https://cdn.myanimelist.net/images/anime/6/59399.jpg
33253,Ajin 2nd Season,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,8.12,51382,https://cdn.myanimelist.net/images/anime/12/81858.jpg
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,"Action, Sci-Fi, Seinen",Movie,1,8.12,12353,https://cdn.myanimelist.net/images/anime/6/56143.jpg
1471,City Hunter 2,"Action, Comedy, Mystery, Shounen",TV,63,8.12,8199,https://cdn.myanimelist.net/images/anime/1272/138953.jpg
27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural",TV,12,8.12,132506,https://cdn.myanimelist.net/images/anime/8/74981.jpg
2924,ef: A Tale of Memories.,"Drama, Mystery, Romance",TV,12,8.12,151106,https://cdn.myanimelist.net/images/anime/1246/107820.jpg
4672,Ghost in the Shell 2.0,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.12,51789,https://cdn.myanimelist.net/images/anime/3/75608.jpg
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi",Special,1,8.12,16614,https://cdn.myanimelist.net/images/anime/5/2829.jpg
3907,Ginga Sengoku Gunyuuden Rai,"Adventure, Romance, Sci-Fi, Shounen, Space",TV,52,8.12,5308,https://cdn.myanimelist.net/images/anime/6/30829.jpg
186,Initial D Second Stage,"Action, Cars, Drama, Seinen, Sports",TV,13,8.12,45825,https://cdn.myanimelist.net/images/anime/8/12750.jpg
10080,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.12,194300,https://cdn.myanimelist.net/images/anime/11/30030.jpg
30885,Noragami Aragoto OVA,"Action, Adventure, Shounen",OVA,2,8.12,58075,https://cdn.myanimelist.net/images/anime/11/77510.jpg
21469,Stand By Me Doraemon,"Comedy, Kids, Sci-Fi, Shounen",Movie,1,8.12,5712,https://cdn.myanimelist.net/images/anime/9/65571.jpg
9941,Tiger & Bunny,"Action, Comedy, Mystery, Super Power",TV,25,8.12,104075,https://cdn.myanimelist.net/images/anime/13/29466.jpg
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Drama, Romance, School",TV,13,8.12,353876,https://cdn.myanimelist.net/images/anime/1786/120117.jpg
6421,Fullmetal Alchemist: Brotherhood Specials,"Adventure, Drama, Fantasy, Magic, Military, Shounen",Special,4,8.11,67962,https://cdn.myanimelist.net/images/anime/1493/91571.jpg
21855,Hanamonogatari,"Comedy, Mystery, Supernatural",TV,5,8.11,124886,https://cdn.myanimelist.net/images/anime/13/65755.jpg
11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,8.11,44564,https://cdn.myanimelist.net/images/anime/10/42107.jpg
2159,Ookiku Furikabutte,"Comedy, Sports",TV,25,8.11,49599,https://cdn.myanimelist.net/images/anime/2/20751.jpg
28297,Ore Monogatari!!,"Comedy, Romance, Shoujo",TV,24,8.11,200833,https://cdn.myanimelist.net/images/anime/13/69455.jpg
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,"Comedy, Drama, Slice of Life",Movie,1,8.1,3187,https://cdn.myanimelist.net/images/anime/1697/134884.jpg
2154,Tekkon Kinkreet,"Action, Adventure, Psychological, Supernatural",Movie,1,8.11,46018,https://cdn.myanimelist.net/images/anime/12/8520.jpg
6505,There She Is!!,"Comedy, Romance",ONA,5,8.11,13935,https://cdn.myanimelist.net/images/anime/2/29995.jpg
861,xxxHOLiC,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24,8.11,150872,https://cdn.myanimelist.net/images/anime/9/8626.jpg
1689,Byousoku 5 Centimeter,"Drama, Romance, Slice of Life",Movie,3,8.1,324035,https://cdn.myanimelist.net/images/anime/1410/112994.jpg
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action, Horror, Mystery, Psychological",Special,1,8.1,29969,https://cdn.myanimelist.net/images/anime/1295/91106.jpg
3665,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,"Drama, Military, Sci-Fi, Space",OVA,28,8.1,7712,https://cdn.myanimelist.net/images/anime/1976/142016.jpg
9996,Hyouge Mono,"Historical, Samurai, Seinen",TV,39,8.1,10649,https://cdn.myanimelist.net/images/anime/3/77282.jpg
7711,Karigurashi no Arrietty,Fantasy,Movie,1,8.1,97910,https://cdn.myanimelist.net/images/anime/1974/116417.jpg
77,Mahou Shoujo Lyrical Nanoha A&#039;s,"Action, Comedy, Drama, Magic, Super Power",TV,13,8.1,41685,https://cdn.myanimelist.net/images/anime/4/6767.jpg
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Drama, Historical, Romance, Samurai, Shounen",OVA,2,8.1,49454,https://cdn.myanimelist.net/images/anime/1971/90877.jpg
32093,Tanaka-kun wa Itsumo Kedaruge,"Comedy, School, Slice of Life",TV,12,8.1,101335,https://cdn.myanimelist.net/images/anime/1189/111994.jpg
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.09,66721,https://cdn.myanimelist.net/images/anime/12/37193.jpg
7338,Darker than Black: Kuro no Keiyakusha Gaiden,"Action, Mystery, Sci-Fi, Super Power",Special,4,8.09,136135,https://cdn.myanimelist.net/images/anime/3/17469.jpg
32613,Elsword: El Lady,"Action, Fantasy",ONA,12,8.11,3846,https://cdn.myanimelist.net/images/anime/1223/121999.jpg
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,"Action, Historical, Military, Sci-Fi, Space",Movie,1,8.09,15069,https://cdn.myanimelist.net/images/anime/3/51345.jpg
645,Hikaru no Go: Journey to the North Star Cup,"Game, Shounen",Special,1,8.09,13901,https://cdn.myanimelist.net/images/anime/1763/95397.jpg
11135,Hybrid Child,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",OVA,4,8.09,26036,https://cdn.myanimelist.net/images/anime/4/65605.jpg
5781,Isekai no Seikishi Monogatari,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,13,8.09,72021,https://cdn.myanimelist.net/images/anime/2/20345.jpg
13767,Junjou Romantica OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.09,23192,https://cdn.myanimelist.net/images/anime/6/60389.jpg
5678,Kobato.,"Comedy, Drama, Fantasy",TV,24,8.09,88986,https://cdn.myanimelist.net/images/anime/8/79838.jpg
6774,Kuuchuu Buranko,"Comedy, Drama, Psychological, Seinen",TV,11,8.09,41521,https://cdn.myanimelist.net/images/anime/3/18386.jpg
1089,Macross: Do You Remember Love?,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.09,19240,https://cdn.myanimelist.net/images/anime/1080/107017.jpg
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,"Adventure, Comedy, Fantasy, Shounen",Special,1,8.09,30516,https://cdn.myanimelist.net/images/anime/3/64755.jpg
995,Prince of Tennis: The National Tournament,"Action, Comedy, Shounen, Sports",OVA,13,8.09,25170,https://cdn.myanimelist.net/images/anime/1142/133867.jpg
2752,Prince of Tennis: The National Tournament Semifinals,"Action, Comedy, Sports",OVA,6,8.09,21186,https://cdn.myanimelist.net/images/anime/1640/133533.jpg
15,Eyeshield 21,"Action, Comedy, Shounen, Sports",TV,145,8.08,83648,https://cdn.myanimelist.net/images/anime/1079/133529.jpg
122,Full Moon wo Sagashite,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,52,8.08,59374,https://cdn.myanimelist.net/images/anime/1900/99154.jpg
29095,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",TV,10,8.08,111962,https://cdn.myanimelist.net/images/anime/8/72855.jpg
1594,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26,8.08,79816,https://cdn.myanimelist.net/images/anime/5/86975.jpg
3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.08,117910,https://cdn.myanimelist.net/images/anime/7/8811.jpg
10721,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",TV,24,8.08,156689,https://cdn.myanimelist.net/images/anime/5/30238.jpg
16395,SKET Dance OVA,"Comedy, School, Shounen",OVA,1,8.08,11342,https://cdn.myanimelist.net/images/anime/1062/124809.jpg
3588,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,8.08,580184,https://cdn.myanimelist.net/images/anime/2/63563.jpg
4106,Trigun: Badlands Rumble,"Action, Comedy, Sci-Fi",Movie,1,8.08,68181,https://cdn.myanimelist.net/images/anime/1930/116400.jpg
387,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13,8.07,120731,https://cdn.myanimelist.net/images/anime/9/13134.jpg
16916,Kuroko no Basket: Tip Off,"Comedy, School, Shounen, Sports",Special,1,8.07,41760,https://cdn.myanimelist.net/images/anime/10/76803.jpg
1088,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,36,8.07,44157,https://cdn.myanimelist.net/images/anime/1553/137717.jpg
10620,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,8.07,657190,https://cdn.myanimelist.net/images/anime/13/33465.jpg
2143,Saiyuuki Reload: Burial,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3,8.07,6554,https://cdn.myanimelist.net/images/anime/1890/94055.jpg
6582,Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Super Power",TV,26,8.07,4584,https://cdn.myanimelist.net/images/anime/7/15051.jpg
2158,Terra e... (TV),"Action, Drama, Military, Sci-Fi, Space",TV,24,8.07,36941,https://cdn.myanimelist.net/images/anime/1013/117558.jpg
22319,Tokyo Ghoul,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12,8.07,618056,https://cdn.myanimelist.net/images/anime/1063/95086.jpg
11113,Usagi Drop Specials,"Josei, Slice of Life",Special,4,8.07,36351,https://cdn.myanimelist.net/images/anime/7/30759.jpg
6586,Yume-iro Pâtissière,"Kids, School, Shoujo",TV,50,8.07,36921,https://cdn.myanimelist.net/images/anime/1076/134431.jpg
66,Azumanga Daioh,"Comedy, School, Slice of Life",TV,26,8.06,170901,https://cdn.myanimelist.net/images/manga/2/259651.jpg
8142,Colorful (Movie),"Drama, Slice of Life, Supernatural",Movie,1,8.06,63263,https://cdn.myanimelist.net/images/anime/1839/103426.jpg
6438,Detective Conan OVA 09: The Stranger in 10 Years...,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,8.06,9649,https://cdn.myanimelist.net/images/anime/5/14746.jpg
33032,Drifters: Special Edition,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",OVA,1,8.06,9807,https://cdn.myanimelist.net/images/anime/1141/97770.jpg
227,FLCL,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",OVA,6,8.06,305165,https://cdn.myanimelist.net/images/anime/7/77356.jpg
73,Full Metal Panic! The Second Raid,"Action, Mecha, Military",TV,13,8.06,155340,https://cdn.myanimelist.net/images/anime/11/75261.jpg
4898,Kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24,8.06,424919,https://cdn.myanimelist.net/images/anime/1467/137783.jpg
19111,Love Live! School Idol Project 2nd Season,"Music, School, Slice of Life",TV,13,8.06,91864,https://cdn.myanimelist.net/images/anime/10/59101.jpg
7222,Macross F Movie 2: Sayonara no Tsubasa,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.06,17826,https://cdn.myanimelist.net/images/anime/13/76398.jpg
22097,Magi: Sinbad no Bouken,"Action, Adventure, Fantasy, Magic, Shounen",OVA,5,8.06,52351,https://cdn.myanimelist.net/images/anime/13/60471.jpg
15689,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",TV,4,8.06,173264,https://cdn.myanimelist.net/images/anime/1170/121597.jpg
957,Saiunkoku Monogatari,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.06,50951,https://cdn.myanimelist.net/images/anime/1976/139963.jpg
24,School Rumble,"Comedy, Romance, School, Shounen",TV,26,8.06,178553,https://cdn.myanimelist.net/images/anime/5/75490.jpg
33286,Strike the Blood II,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",OVA,8,8.05,28220,https://cdn.myanimelist.net/images/anime/1600/111675.jpg
849,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14,8.06,428569,https://cdn.myanimelist.net/images/anime/1470/137929.jpg
2623,Flanders no Inu (Movie),"Drama, Historical",Movie,1,8.05,8505,https://cdn.myanimelist.net/images/anime/3/75599.jpg
268,Golden Boy,"Adventure, Comedy, Ecchi",OVA,6,8.05,113040,https://cdn.myanimelist.net/images/anime/3/62867.jpg
29093,Grisaia no Meikyuu: Caprice no Mayu 0,Drama,Special,1,8.05,70039,https://cdn.myanimelist.net/images/anime/1278/112633.jpg
427,Kaleido Star,"Comedy, Drama, Fantasy, Shoujo",TV,51,8.05,42253,https://cdn.myanimelist.net/images/anime/1230/98847.jpg
4280,Kara no Kyoukai 4: Garan no Dou,"Action, Mystery, Supernatural, Thriller",Movie,1,8.05,103600,https://cdn.myanimelist.net/images/anime/9/21736.jpg
18429,Lupin III vs. Detective Conan: The Movie,"Action, Comedy, Mystery, Shounen",Movie,1,8.05,10021,https://cdn.myanimelist.net/images/anime/4/51663.jpg
17549,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",TV,12,8.05,133475,https://cdn.myanimelist.net/images/anime/2/51581.jpg
26123,Seitokai Yakuindomo* OVA,"Comedy, School, Shounen, Slice of Life",OVA,6,8.05,26361,https://cdn.myanimelist.net/images/anime/1631/111781.jpg
28,Yakitate!! Japan,"Comedy, Shounen",TV,69,8.05,50876,https://cdn.myanimelist.net/images/anime/3/76432.jpg
9513,Beelzebub,"Action, Comedy, Demons, School, Shounen, Supernatural",TV,60,8.04,217752,https://cdn.myanimelist.net/images/anime/1410/95568.jpg
14353,Death Billiards,"Drama, Game, Mystery, Psychological, Thriller",Movie,1,8.04,95690,https://cdn.myanimelist.net/images/anime/11/48721.jpg
8408,Durarara!! Specials,"Action, Comedy, Supernatural",Special,2,8.04,103105,https://cdn.myanimelist.net/images/anime/4/28684.jpg
13331,Jormungand: Perfect Order,"Action, Adventure, Seinen",TV,12,8.04,81951,https://cdn.myanimelist.net/images/anime/4/73278.jpg
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.04,20433,https://cdn.myanimelist.net/images/anime/1058/94433.jpg
29803,Overlord,"Action, Adventure, Fantasy, Game, Magic, Supernatural",TV,13,8.04,244268,https://cdn.myanimelist.net/images/anime/5/87758.jpg
22,Prince of Tennis,"Action, Comedy, School, Shounen, Sports",TV,178,8.04,87643,https://cdn.myanimelist.net/images/anime/6/21624.jpg
2618,Takarajima,"Adventure, Drama, Historical, Mystery",TV,26,8.04,5306,https://cdn.myanimelist.net/images/anime/11/56123.jpg
793,xxxHOLiC Movie: Manatsu no Yoru no Yume,"Comedy, Drama, Mystery, Psychological, Supernatural",Movie,1,8.04,41547,https://cdn.myanimelist.net/images/anime/1482/107802.jpg
30279,Yuru Yuri San☆Hai!,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,8.04,44335,https://cdn.myanimelist.net/images/anime/7/76667.jpg
28755,Boruto: Naruto the Movie,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,8.03,74690,https://cdn.myanimelist.net/images/anime/4/78280.jpg
10029,Coquelicot-zaka kara,"Historical, Romance, School, Shoujo",Movie,1,8.03,50689,https://cdn.myanimelist.net/images/anime/8/32547.jpg
2035,Eikoku Koi Monogatari Emma: Molders-hen,"Drama, Historical, Romance, Seinen, Slice of Life",TV,12,8.03,11903,https://cdn.myanimelist.net/images/anime/6/80118.jpg
790,Ergo Proxy,"Mystery, Psychological, Sci-Fi",TV,23,8.03,265005,https://cdn.myanimelist.net/images/anime/1183/136187.jpg
9289,Hanasaku Iroha,"Comedy, Drama, Seinen, Slice of Life",TV,26,8.03,150393,https://cdn.myanimelist.net/images/anime/9/70701.jpg
15809,Hataraku Maou-sama!,"Comedy, Demons, Fantasy, Romance, Shounen",TV,13,8.03,409037,https://cdn.myanimelist.net/images/anime/3/50177.jpg
27989,Hibike! Euphonium,"Drama, Music, School",TV,13,8.03,134694,https://cdn.myanimelist.net/images/anime/1517/142072.jpg
5630,Higashi no Eden,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",TV,11,8.03,276593,https://cdn.myanimelist.net/images/anime/9/15033.jpg
